,username,date,content,preprocess_content,sentiment,sentiment_score
4115,1209,2020-10-19,"@IntelRegion @iRjobalert @scholarsregion @IntelRegion 
@ENDSARS
@STERLINGBANK 0078025960",intelregion irjobalert scholarsregion intelregion endsars sterlingbank 0078025960,positive,0.9892983436584473
4116,1231,2020-10-19,@yourannoycentra @ENDSARS,yourannoycentra endsars,positive,0.6551696062088013
4117,4085,2020-10-19,@instablog9ja What is the country turning into @endsars,instablog9ja country turning endsars,positive,0.6278885006904602
4118,2587,2020-10-19,With you @endsars https://t.co/b36vVA92Q8,endsars,positive,0.9828166961669922
4119,6080,2020-10-19,"Please note that any protest against the government will have to last for 30days/ 1 month for the united nations (UN) to intervene. That is why the government are trying to play smart. Please repost and forward it to everybody, @endsars @dino_melaye  @KemiOlunloyo @is_salsu",note protest government 30days 1 month united nations un intervene government trying play smart repost forward everybody endsars dinomelaye kemiolunloyo issalsu,negative,0.9990265369415283
4120,3284,2020-10-19,@odesanmijamal @djkaywise @EndSars #EndSARS,odesanmijamal djkaywise endsars endsars,positive,0.73534095287323
4121,1650,2020-10-19,@odesanmijamal @djkaywise @EndSars #EndSARS,odesanmijamal djkaywise endsars endsars,positive,0.73534095287323
4122,1171,2020-10-19,No matter the rain we die here @EndSARS#ENDBADGOVERNMENT,matter rain die endsarsendbadgovernment,positive,0.6057908535003662
4123,3634,2020-10-19,"@Olivepraise1 @davvydmoore @EndSARS 
FOLLOW ME PLS",olivepraise1 davvydmoore endsars follow pls,negative,0.9323452711105347
4124,5775,2020-10-19,@SavvyRinu @EndSars https://t.co/aSkTrLS3rj,savvyrinu endsars,positive,0.9979797005653381
4125,6080,2020-10-19,@nbcgovng_ 0049152741 Access/Diamond  @ENDSARS @ENDPOLICEBRUTALITYINNIGERIA,nbcgovng 0049152741 accessdiamond endsars endpolicebrutalityinnigeria,positive,0.9507755637168884
4126,6080,2020-10-19,"@nbcgovng_ 0085197311 Access/Diamond bank. Chukwu Oganiru.
@ENDSARS",nbcgovng 0085197311 accessdiamond bank chukwu oganiru endsars,negative,0.7570962905883789
4127,5575,2020-10-19,"@DuchessT_ Me I have not received anything since this protests, I have tweet and retweet and also protests @endsars",duchesst received protests tweet retweet protests endsars,negative,0.9934186935424805
4128,889,2020-10-19,@Olamiide_ @kpandooffical @EndSARS,olamiide kpandooffical endsars,negative,0.716415286064148
4129,4274,2020-10-19,@ENDSAR_and_SWAT @endsars,endsarandswat endsars,positive,0.7262383103370667
4130,2484,2020-10-19,"OCTOBER 2020, THE YEAR AND MONTH WE DECIDE TO BE THE LEADERS OF TODAY AND TOMORROW IS IT TO MUCH FOR A COMMON NIGERIAN TO ASK FOR???
@endsars @MBuhari @atiku",october 2020 year month decide leaders today tomorrow common nigerian ask endsars mbuhari atiku,positive,0.9599780440330505
4131,6146,2020-10-19,@Chikwe_I @NCDCgov @drsanjaygupta @theNAMedicine @CEPIvaccines @CDCgov @NIAIDNews @JeremyFarrar @DrTomFrieden @AfricaCDC @WHO @OoasWaho Your very stupid sir werey no dey disguise @Endsars @endswatnow @ENDPOLICEBURALITY your talking rubbish. Your father left yash,chikwei ncdcgov drsanjaygupta thenamedicine cepivaccines cdcgov niaidnews jeremyfarrar drtomfrieden africacdc ooaswaho stupid sir werey dey disguise endsars endswatnow endpoliceburality talking rubbish father left yash,negative,0.9947955012321472
4132,5461,2020-10-19,"@odesanmijamal @djkaywise @EndSars No let this thing pass me by bro
0150084278
Gtbank",odesanmijamal djkaywise endsars let thing pass bro 0150084278 gtbank,positive,0.8790863752365112
4133,2221,2020-10-19,@odesanmijamal @djkaywise @EndSars Done @djkaywise pls bless me too,odesanmijamal djkaywise endsars djkaywise pls bless,positive,0.99566650390625
4134,206,2020-10-19,@drizzybreezzy @ENDSARS,drizzybreezzy endsars,negative,0.6204932928085327
4135,1850,2020-10-19,@HenshawKate @Endsars,henshawkate endsars,negative,0.6340957283973694
4136,3524,2020-10-19,"This is what is going on now in Lagos @ajegule in the @EndSars protels,am happen that my people do not stop in only voicing out but also showing there action too,and we we not end there,@EndSars @Endpolicebrutality to make our country safe again 🇳🇬 🇳🇬 https://t.co/ZfifBnbm5f",going lagos ajegule endsars protelsam happen people stop voicing showing action tooand end thereendsars endpolicebrutality country safe  ,negative,0.8373792171478271
4137,4374,2020-10-19,@YourAnonCentral Anonymous what going on now still waiting for the 2m please @endSARS,youranoncentral anonymous going waiting 2m endsars,negative,0.9970775842666626
4138,4274,2020-10-19,@ENDSAR_and_SWAT @endsars,endsarandswat endsars,positive,0.7262383103370667
4139,5773,2020-10-19,#joornation #endsars @lagosfather @endsars https://t.co/jEqIfF2hMJ,joornation endsars lagosfather endsars,positive,0.9781336188316345
4140,987,2020-10-19,Concrete evidence .. @Endsars https://t.co/P80GBUI0iJ,concrete evidence endsars,positive,0.9923582673072815
4141,1248,2020-10-19,@HenshawKate @EndSars #EndSARS,henshawkate endsars endsars,positive,0.7474784255027771
4142,3583,2020-10-19,@mrmacaronii They meant our protest is an Hoax. No going back... @Endsars @Endswat @mrmacaronii  @falzthebahdguy  @AishaYesufu I pray ur vocal cord will never break u will never live to regret any moment in life as u all lead to fight for a better tomorrow U will live to eat d fruit. Help us https://t.co/HGXohEvO2K,mrmacaronii meant protest hoax going endsars endswat mrmacaronii falzthebahdguy aishayesufu pray ur vocal cord break u live regret moment life u lead fight better tomorrow u live eat d fruit help,negative,0.9884527325630188
4143,4898,2020-10-19,@odesanmijamal @djkaywise @EndSars Done o @DJXCLUSIVE #RevolutionMix audiomack,odesanmijamal djkaywise endsars o djxclusive revolutionmix audiomack,positive,0.9845358729362488
4144,1248,2020-10-19,"@HenshawKate @EndSars
I pray I'm lucky o..no one don reach my side😔",henshawkate endsars pray im lucky ono don reach side,positive,0.9436524510383606
4145,1742,2020-10-19,"HAVE U ALL SEEN NEPA BILL, THIS COUNTRY IS FUCKED UP 
 @ENDSARS
  @REDUCE ELECTRICITY BILL",u seen nepa bill country fucked endsars reduce electricity bill,negative,0.9985873699188232
4146,1248,2020-10-19,@HenshawKate @endsars,henshawkate endsars,negative,0.6340957283973694
4147,4266,2020-10-19,"@odesanmijamal @djkaywise @EndSars Please pick me
#Endsars https://t.co/gTkKicn3js https://t.co/oAg4L2uXgu",odesanmijamal djkaywise endsars pick endsars,positive,0.9299630522727966
4148,3448,2020-10-19,Even a mad man can reason well more than our President @buhari @endsars https://t.co/Hc3Tj1fQxo,mad man reason president buhari endsars,negative,0.9459686875343323
4149,6164,2020-10-19,@endsars this is what is going on in the country now. https://t.co/85de8EleHp,endsars going country,positive,0.9705157279968262
4150,5546,2020-10-19,"@DefenceInfoNG 
@HQNigerianArmy 
@DONJAZZY 
@endsars https://t.co/HC5survE2j",defenceinfong hqnigerianarmy donjazzy endsars,negative,0.6055495738983154
4151,930,2020-10-19,@Orlah_midey @YulEdochie @EndSars Madam attention seeker please pack well... We gat no time for this trash now..... Stay focused please#EndSARS,orlahmidey yuledochie endsars madam attention seeker pack gat time trash stay focused pleaseendsars,positive,0.8576865196228027
4152,1557,2020-10-19,"Watch this video people...
Part 1 ... @ENDSARS https://t.co/DxAzlDGkwz",watch video people 1 endsars,negative,0.9975674152374268
4153,1284,2020-10-19,@EndSARS,endsars,positive,0.9828166961669922
4154,2240,2020-10-19,"@ChujorLarry @duncanmighty1st @wenemighty @PHFIRSTSON @EndSars Leave those men, we Don reshuffle government now",chujorlarry duncanmighty1st wenemighty phfirstson endsars leave men don reshuffle government,positive,0.7665785551071167
4155,3998,2020-10-19,"@segalink if u know him,nd pls am nt talking about jst after d ""@ENDSARS"" den u know exactly wher he stands........",segalink u know himnd pls nt talking jst d endsars den u know exactly wher stands,negative,0.9528529644012451
4156,4091,2020-10-19,"@Alaye_100 @BashirAhmaad @BashirAhmaad you no well at all
Till you and your families depends on facilities in Nigeria WE MOVE @ENDSARS",alaye100 bashirahmaad bashirahmaad till families depends facilities nigeria endsars,negative,0.8339969515800476
4157,4264,2020-10-19,"@mrmacaronie_ Airtel
@endsars",mrmacaronie airtel endsars,negative,0.9986968636512756
4158,1067,2020-10-19,@odesanmijamal @djkaywise @EndSars I have been commenting oo my Airtel line 07080342348 my account number is 3052867149 David Blessing jatau Polaris bank,odesanmijamal djkaywise endsars commenting oo airtel line 07080342348 account number 3052867149 david blessing jatau polaris bank,positive,0.8555729389190674
4159,6146,2020-10-19,@MBuhari oga resign we dnt need you any more @Endsars @endswatnow @ENDPOLICEBURALITY✊✊,mbuhari oga resign dnt need endsars endswatnow endpoliceburality,negative,0.9591845273971558
4160,3060,2020-10-19,"@Aderetitosin1 @AkpasubiO @DavidOyedepoMin Please tell them jaare, Papa has been sounding the warning since 2015, but they didn't listen!
@endsars",aderetitosin1 akpasubio davidoyedepomin tell jaare papa sounding warning 2015 didnt listen endsars,negative,0.9936776757240295
4161,1067,2020-10-19,@odesanmijamal @djkaywise @EndSars I have been commenting oo my Airtel line 07080342348 my account number is David Blessing jatau Polaris bank,odesanmijamal djkaywise endsars commenting oo airtel line 07080342348 account number david blessing jatau polaris bank,positive,0.6778475046157837
4162,2534,2020-10-19,"@UchePOkoye Her comments doesn't make any sense, it only promises segregation and hatred over our own igbo people,, this is a protest against bad governance in Nigeria and has nothing to do with tribe or state of origin,,, we say no to @trustthetao @endsars",uchepokoye comments doesnt sense promises segregation hatred igbo people protest bad governance nigeria tribe state origin trustthetao endsars,negative,0.9988499879837036
4163,5992,2020-10-19,"@un @DonaldTrump @ENDSARS @anonymous 
I here by speak on behalf of the Nigeria’s youths @un this is the moment that the Nigeria youths needs you to stand for their human rights 
Their Government are killing them 
#ENDSARS
#ENDSWAT
#ENDPOLICEBRUTALITY
#ENDBADGOVERMENT",un donaldtrump endsars anonymous speak behalf nigeria’s youths un moment nigeria youths needs stand human rights government killing endsars endswat endpolicebrutality endbadgoverment,negative,0.997210681438446
4164,3506,2020-10-19,@yourannoycentra @endsars,yourannoycentra endsars,positive,0.6551696062088013
4165,1465,2020-10-19,"@Endsars, @EndPoliceBrutality https://t.co/OUX7nLVwrT",endsars endpolicebrutality,positive,0.9908422231674194
4166,147,2020-10-19,"@the_momentumm You can earn $10 per day like me with MoneyGuru! 💰 
✅ Join https://t.co/V2L0PsPhYm and get $10 WELCOME BONUS. Today only! 
#makemoney #easymoney #earnmoney #earnmoneyonline

@ENDSARS",themomentumm earn 10 day like moneyguru   join 10 welcome bonus today makemoney easymoney earnmoney earnmoneyonline endsars,negative,0.583864688873291
4167,1636,2020-10-19,"@EndSars
#New Revolution
#One Voice.
#stand up Nigeria. @UncleMohamz @realjoybryant @DJXCLUSIVE @dahtgirl_ajex @HiSoulman @adethayorr @VectorThaViper @DeleMomodu @kunleafolayan_ @HiSoulman @wizkidayo @davido @segalink @peacelove_all https://t.co/rbjC1iLs9Z",endsars new revolution voice stand nigeria unclemohamz realjoybryant djxclusive dahtgirlajex hisoulman adethayorr vectorthaviper delemomodu kunleafolayan hisoulman wizkidayo davido segalink peaceloveall,positive,0.9926585555076599
4168,3634,2020-10-19,@HaYoMiDe_ @onyi_doris @EndSars,hayomide onyidoris endsars,negative,0.8007732033729553
4169,1465,2020-10-19,@HenshawKate @Endsars,henshawkate endsars,negative,0.6340957283973694
4170,5261,2020-10-19,@DuchessT_ @kiradoll_bella @endsars,duchesst kiradollbella endsars,positive,0.8187378644943237
4171,905,2020-10-19,"Portharcourt People, we have not heard from @duncanmighty1st @wenemighty @PHFIRSTSON .

On @Endsars",portharcourt people heard duncanmighty1st wenemighty phfirstson endsars,positive,0.7505286931991577
4172,5762,2020-10-19,@Endsars https://t.co/m7EaIKAS4V,endsars,positive,0.9828166961669922
4173,6118,2020-10-19,how protesters come take released and dress them up now. somebody tell me. @endsars and @endbad.government. we tired of movies...💯 https://t.co/Wxv8R5yQT2,protesters come released dress somebody tell endsars endbadgovernment tired movies,negative,0.9984550476074219
4174,93,2020-10-19,@odesanmijamal @djkaywise @EndSars #EndSARS,odesanmijamal djkaywise endsars endsars,positive,0.73534095287323
4175,3634,2020-10-19,"@HenshawKate Airtel
@ENDSARS",henshawkate airtel endsars,negative,0.9558740258216858
4176,5629,2020-10-19,"@Elinganza some acclaimed @ENDSARS protesters are extorting from bike riders and dispatchers with bat and sticks. I wonder what the organizers are doing about this.
U Can't say u're fighting for a #endtopolicebrutality by giving room for daylight robbery @falzthebahdguy @jidesan",elinganza acclaimed endsars protesters extorting bike riders dispatchers bat sticks wonder organizers u cant ure fighting endtopolicebrutality giving room daylight robbery falzthebahdguy jidesan,negative,0.9159196615219116
4177,448,2020-10-19,"@HG2films It is time to reform Nigeria. We need positive changes.
@Endsars
@Endpolicebrutality",hg2films time reform nigeria need positive changes endsars endpolicebrutality,positive,0.8886193037033081
4178,1864,2020-10-19,@endsars https://t.co/rfCfkSjE2D,endsars,positive,0.9828166961669922
4179,1542,2020-10-19,@yourannoycentra @Endsars,yourannoycentra endsars,positive,0.6551696062088013
4180,2432,2020-10-19,"@_Jeanax @EndSars
2261103870
Sani.. Zenith",jeanax endsars 2261103870 sani zenith,positive,0.9933886528015137
4181,3649,2020-10-19,"Ikeja lagos protest is on high demand,
@EndSars 
@EndBadGovernmentNow https://t.co/GavhEuzLOv",ikeja lagos protest high demand endsars endbadgovernmentnow,positive,0.8754240870475769
4182,5262,2020-10-19,"@odesanmijamal @djkaywise @EndSars God Bless you 🙏God Bless NIGERIA🇳🇬
@odesanmijamal 
@djkaywise 
#RevolutionMix
@Endsars 🚷
 #EndPoliceBrutalityinNigeria 🇳🇬🇳🇬
#EndBadGovernanceinNIGERIA 🇳🇬🇳🇬🇳🇬",odesanmijamal djkaywise endsars god bless god bless nigeria odesanmijamal djkaywise revolutionmix endsars  endpolicebrutalityinnigeria  endbadgovernanceinnigeria ,positive,0.9911052584648132
